time_s,iso1_disp_m,iso1_force_N,iso1_z_m,iso2_disp_m,iso2_force_N,iso2_z_m,iso3_disp_m,iso3_force_N,iso3_z_m
2.440000000000e+00,-1.962893752031e-03,-3.626827815884e+03,-1.805546547727e-03,-2.119901291549e-03,-3.880986964992e+03,-1.931050966230e-03,-1.962893752031e-03,-3.626827815884e+03,-1.805546547727e-03
2.450000000000e+00,-1.831380074656e-03,-3.363800461134e+03,-1.674032870352e-03,-1.986186514410e-03,-3.613557410714e+03,-1.797336189091e-03,-1.831380074656e-03,-3.363800461134e+03,-1.674032870352e-03
2.460000000000e+00,-1.686247903408e-03,-3.073536118638e+03,-1.528900699104e-03,-1.837767713241e-03,-3.316719808375e+03,-1.648917387921e-03,-1.686247903408e-03,-3.073536118638e+03,-1.528900699104e-03
2.470000000000e+00,-1.520148082527e-03,-2.741336476875e+03,-1.362800878222e-03,-1.666918692614e-03,-2.975021767121e+03,-1.478068367294e-03,-1.520148082527e-03,-2.741336476875e+03,-1.362800878222e-03
2.480000000000e+00,-1.341780020434e-03,-2.384600352689e+03,-1.184432816129e-03,-1.482481925233e-03,-2.606148232359e+03,-1.293631599913e-03,-1.341780020434e-03,-2.384600352689e+03,-1.184432816129e-03
2.490000000000e+00,-1.181083113224e-03,-2.063206538270e+03,-1.023735908920e-03,-1.315260624350e-03,-2.271705630592e+03,-1.126410299030e-03,-1.181083113224e-03,-2.063206538270e+03,-1.023735908920e-03
2.500000000000e+00,-1.065032481900e-03,-1.831105275622e+03,-9.076852775956e-04,-1.193100345405e-03,-2.027385072703e+03,-1.004250020085e-03,-1.065032481900e-03,-1.831105275622e+03,-9.076852775956e-04
2.510000000000e+00,-1.003298904364e-03,-1.707638120549e+03,-8.459517000594e-04,-1.126114083125e-03,-1.893412548144e+03,-9.372637578061e-04,-1.003298904364e-03,-1.707638120549e+03,-8.459517000594e-04
2.520000000000e+00,-9.893232820488e-04,-1.679686875919e+03,-8.319760777444e-04,-1.107769667037e-03,-1.856723715966e+03,-9.189193417172e-04,-9.893232820488e-04,-1.679686875919e+03,-8.319760777444e-04
2.530000000000e+00,-1.003797120554e-03,-1.707847190834e+03,-8.460355151465e-04,-1.118423857294e-03,-1.877332966948e+03,-9.292055690626e-04,-1.003797120554e-03,-1.707847190834e+03,-8.460355151465e-04
2.540000000000e+00,-1.021479275970e-03,-1.742210206144e+03,-8.631906729194e-04,-1.132310798300e-03,-1.904169126958e+03,-9.425989721724e-04,-1.021479275970e-03,-1.742210206144e+03,-8.631906729194e-04
2.550000000000e+00,-1.026389015992e-03,-1.751748584167e+03,-8.679524645092e-04,-1.133163317509e-03,-1.905816498161e+03,-9.434211402159e-04,-1.026389015992e-03,-1.751748584167e+03,-8.679524645092e-04
2.560000000000e+00,-1.014413794250e-03,-1.727798140681e+03,-8.559772427666e-04,-1.116880071950e-03,-1.873250007042e+03,-9.271378946565e-04,-1.014413794250e-03,-1.727798140681e+03,-8.559772427666e-04
2.570000000000e+00,-9.795370505635e-04,-1.658044653309e+03,-8.211004990805e-04,-1.077297312305e-03,-1.794084487752e+03,-8.875551350114e-04,-9.795370505635e-04,-1.658044653309e+03,-8.211004990805e-04
2.580000000000e+00,-9.158329139286e-04,-1.530636380040e+03,-7.573963624456e-04,-1.008232729679e-03,-1.655955322500e+03,-8.184905523854e-04,-9.158329139286e-04,-1.530636380040e+03,-7.573963624456e-04
2.590000000000e+00,-8.292608834089e-04,-1.357492319000e+03,-6.708243319259e-04,-9.156888460570e-04,-1.470867555257e+03,-7.259466687638e-04,-8.292608834089e-04,-1.357492319000e+03,-6.708243319259e-04
2.600000000000e+00,-7.260784744727e-04,-1.151127501128e+03,-5.676419229897e-04,-8.059231887723e-04,-1.251336240688e+03,-6.161810114791e-04,-7.260784744727e-04,-1.151127501128e+03,-5.676419229897e-04
2.610000000000e+00,-5.992398434648e-04,-8.974502391120e+02,-4.408032919818e-04,-6.714371888115e-04,-9.823642407658e+02,-4.816950115182e-04,-5.992398434648e-04,-8.974502391120e+02,-4.408032919818e-04
2.620000000000e+00,-4.404296920341e-04,-5.798299362504e+02,-2.819931405511e-04,-5.033942846139e-04,-6.462784323708e+02,-3.136521073207e-04,-4.404296920341e-04,-5.798299362504e+02,-2.819931405511e-04
2.630000000000e+00,-2.484227160055e-04,-1.958159841933e+02,-8.998616452252e-05,-3.002575152866e-04,-2.400048937160e+02,-1.105153379934e-04,-2.484227160055e-04,-1.958159841933e+02,-8.998616452252e-05
2.640000000000e+00,-3.187634487948e-05,2.370137262766e+02,1.264217688235e-04,-7.070250735446e-05,2.188584410136e+02,1.189098377627e-04,-3.187634487948e-05,2.370137262766e+02,1.264217688235e-04
2.650000000000e+00,1.849851658622e-04,6.688059963186e+02,3.422670945960e-04,1.604775840014e-04,6.790790616694e+02,3.489638438259e-04,1.849851658622e-04,6.688059963186e+02,3.422670945960e-04
2.660000000000e+00,3.730543471295e-04,1.040956046792e+03,5.282371642521e-04,3.633447365656e-04,1.080159929234e+03,5.493818187248e-04,3.730543471295e-04,1.040956046792e+03,5.282371642521e-04
2.670000000000e+00,5.198569411473e-04,1.329517139132e+03,6.723849710619e-04,5.249708415605e-04,1.397258832109e+03,7.077693410281e-04,5.198569411473e-04,1.329517139132e+03,6.723849710619e-04
2.680000000000e+00,6.441260974508e-04,1.572108461577e+03,7.935241325432e-04,6.644818838055e-04,1.668740446156e+03,8.433117146186e-04,6.441260974508e-04,1.572108461577e+03,7.935241325432e-04
2.690000000000e+00,7.817463985295e-04,1.838372464140e+03,9.264199075197e-04,8.186350057862e-04,1.965531596339e+03,9.914042609264e-04,7.817463985295e-04,1.838372464140e+03,9.264199075197e-04
2.700000000000e+00,9.544588959392e-04,2.168176209951e+03,1.090910694925e-03,1.009618219125e-03,2.327564365682e+03,1.171896075668e-03,9.544588959392e-04,2.168176209951e+03,1.090910694925e-03
2.710000000000e+00,1.157204187032e-03,2.548407016336e+03,1.280361367175e-03,1.232014739771e-03,2.740289469395e+03,1.377414734431e-03,1.157204187032e-03,2.548407016336e+03,1.280361367175e-03
2.720000000000e+00,1.362807504181e-03,2.925928746134e+03,1.468235787219e-03,1.457593826380e-03,3.148624659237e+03,1.580455408736e-03,1.362807504181e-03,2.925928746134e+03,1.468235787219e-03
2.730000000000e+00,1.537277796325e-03,3.239885755681e+03,1.624293671604e-03,1.651031847958e-03,3.490468119417e+03,1.750192070853e-03,1.537277796325e-03,3.239885755681e+03,1.624293671604e-03
2.740000000000e+00,1.659576709838e-03,3.456603675798e+03,1.731918949902e-03,1.790282169329e-03,3.731962356041e+03,1.869965336373e-03,1.659576709838e-03,3.456603675798e+03,1.731918949902e-03
2.750000000000e+00,1.726218602461e-03,3.573659032404e+03,1.790019564294e-03,1.871354519878e-03,3.870945191460e+03,1.938847231301e-03,1.726218602461e-03,3.573659032404e+03,1.790019564294e-03
2.760000000000e+00,1.752536326327e-03,3.619720947065e+03,1.812877533912e-03,1.909692223813e-03,3.936298874704e+03,1.971226132801e-03,1.752536326327e-03,3.619720947065e+03,1.812877533912e-03
2.770000000000e+00,1.774634259302e-03,3.658280172191e+03,1.832008813822e-03,1.942286893296e-03,3.991593173981e+03,1.998612886658e-03,1.774634259302e-03,3.658280172191e+03,1.832008813822e-03
2.780000000000e+00,1.821735808161e-03,3.739931804281e+03,1.872504328139e-03,1.999214278399e-03,4.087336649891e+03,2.046008011606e-03,1.821735808161e-03,3.739931804281e+03,1.872504328139e-03
2.790000000000e+00,1.883962081171e-03,3.846850573866e+03,1.925502297762e-03,2.070326339494e-03,4.205624102398e+03,2.104521825499e-03,1.883962081171e-03,3.846850573866e+03,1.925502297762e-03
2.800000000000e+00,1.930554094485e-03,3.926363435782e+03,1.964898961228e-03,2.123937030145e-03,4.294042401769e+03,2.148236157239e-03,1.930554094485e-03,3.926363435782e+03,1.964898961228e-03
2.810000000000e+00,1.965084855257e-03,3.984991142040e+03,1.993938240271e-03,2.163809781508e-03,4.359379623241e+03,2.180525602679e-03,1.965084855257e-03,3.984991142040e+03,1.993938240271e-03
2.820000000000e+00,2.025468146084e-03,4.086580350906e+03,2.044228176999e-03,2.229290811276e-03,4.465528303885e+03,2.232946959346e-03,2.025468146084e-03,4.086580350906e+03,2.044228176999e-03
2.830000000000e+00,2.116124803867e-03,4.236968314664e+03,2.118608333830e-03,2.325286182022e-03,4.618639964828e+03,2.308479656119e-03,2.116124803867e-03,4.236968314664e+03,2.118608333830e-03
2.840000000000e+00,2.189335771204e-03,4.356997962475e+03,2.177928623871e-03,2.402816643408e-03,4.740643117789e+03,2.368611291289e-03,2.189335771204e-03,4.356997962475e+03,2.177928623871e-03
2.850000000000e+00,2.205627978093e-03,4.383637883600e+03,2.191092150416e-03,2.421235776176e-03,4.769533067373e+03,2.382847099871e-03,2.205627978093e-03,4.383637883600e+03,2.191092150416e-03
2.860000000000e+00,2.184186844899e-03,4.340755617212e+03,2.169651017222e-03,2.400377578857e-03,4.727816672735e+03,2.361988902552e-03,2.184186844899e-03,4.340755617212e+03,2.169651017222e-03
2.870000000000e+00,2.176946662200e-03,4.326275251815e+03,2.162410834523e-03,2.393938778485e-03,4.714939071989e+03,2.355550102179e-03,2.176946662200e-03,4.326275251815e+03,2.162410834523e-03
2.880000000000e+00,2.202289110413e-03,4.367782340897e+03,2.182922857819e-03,2.421064425809e-03,4.757546781629e+03,2.376547546867e-03,2.202289110413e-03,4.367782340897e+03,2.182922857819e-03
2.890000000000e+00,2.226348236679e-03,4.407032054966e+03,2.202314332262e-03,2.446882275663e-03,4.797914014402e+03,2.396434624650e-03,2.226348236679e-03,4.407032054966e+03,2.202314332262e-03
2.900000000000e+00,2.210086985904e-03,4.374509553416e+03,2.186053081487e-03,2.430969056701e-03,4.766087576477e+03,2.380521405688e-03,2.210086985904e-03,4.374509553416e+03,2.186053081487e-03
2.910000000000e+00,2.154662001200e-03,4.263659584008e+03,2.130628096783e-03,2.374346203951e-03,4.652841870977e+03,2.323898552938e-03,2.154662001200e-03,4.263659584008e+03,2.130628096783e-03
2.920000000000e+00,2.085192676868e-03,4.124720935344e+03,2.061158772451e-03,2.302764136497e-03,4.509677736069e+03,2.252316485484e-03,2.085192676868e-03,4.124720935344e+03,2.061158772451e-03
2.930000000000e+00,2.021170732871e-03,3.996677047350e+03,1.997136828454e-03,2.236124711253e-03,4.376398885581e+03,2.185677060240e-03,2.021170732871e-03,3.996677047350e+03,1.997136828454e-03
2.940000000000e+00,1.985816417199e-03,3.925968416005e+03,1.961782512782e-03,2.198214586427e-03,4.300578635929e+03,2.147766935414e-03,1.985816417199e-03,3.925968416005e+03,1.961782512782e-03
2.950000000000e+00,1.999255674535e-03,3.948870441825e+03,1.973128881248e-03,2.209696492739e-03,4.319482010513e+03,2.157111769073e-03,1.999255674535e-03,3.948870441825e+03,1.973128881248e-03
2.960000000000e+00,2.054515853922e-03,4.042264642084e+03,2.019375292996e-03,2.263436719153e-03,4.407186684207e+03,2.200443690680e-03,2.054515853922e-03,4.042264642084e+03,2.019375292996e-03
2.970000000000e+00,2.135632054642e-03,4.177661961793e+03,2.086367766489e-03,2.343100781863e-03,4.535487539697e+03,2.263777611321e-03,2.135632054642e-03,4.177661961793e+03,2.086367766489e-03
2.980000000000e+00,2.241758603238e-03,4.351848732068e+03,2.172459406181e-03,2.447931422055e-03,4.701317238014e+03,2.345538997794e-03,2.241758603238e-03,4.351848732068e+03,2.172459406181e-03
2.990000000000e+00,2.378074638365e-03,4.570605438564e+03,2.280419986699e-03,2.583443204677e-03,4.910594692542e+03,2.448552827408e-03,2.378074638365e-03,4.570605438564e+03,2.280419986699e-03
3.000000000000e+00,2.545066060977e-03,4.830957706185e+03,2.408658473730e-03,2.750346741916e-03,5.160534977086e+03,2.571315948892e-03,2.545066060977e-03,4.830957706185e+03,2.408658473730e-03
3.010000000000e+00,2.741040998883e-03,5.125791200111e+03,2.553519526433e-03,2.947114435897e-03,5.444222365217e+03,2.710268906120e-03,2.741040998883e-03,5.125791200111e+03,2.553519526433e-03
3.020000000000e+00,2.960011898039e-03,5.441672034253e+03,2.708247812868e-03,3.167779231538e-03,5.748491202457e+03,2.858796462791e-03,2.960011898039e-03,5.441672034253e+03,2.708247812868e-03
3.030000000000e+00,3.182469773252e-03,5.748488185703e+03,2.858021688620e-03,3.392401496030e-03,6.043845719000e+03,3.002423983893e-03,3.182469773252e-03,5.748488185703e+03,2.858021688620e-03
3.040000000000e+00,3.383612174495e-03,6.014348345614e+03,2.987361646402e-03,3.595549228173e-03,6.299255685153e+03,3.126158295966e-03,3.383612174495e-03,6.014348345614e+03,2.987361646402e-03
3.050000000000e+00,3.547369555913e-03,6.223136877579e+03,3.088631537888e-03,3.760762177923e-03,6.499272790477e+03,3.222735038255e-03,3.547369555913e-03,6.223136877579e+03,3.088631537888e-03
3.060000000000e+00,3.652411081722e-03,6.353909919269e+03,3.151930953209e-03,3.866102001555e-03,6.623682297145e+03,3.282669524731e-03,3.652411081722e-03,6.353909919269e+03,3.151930953209e-03
3.070000000000e+00,3.668996077366e-03,6.374478455028e+03,3.161883603837e-03,3.880873132367e-03,6.641065667209e+03,3.291041238933e-03,3.668996077366e-03,6.374478455028e+03,3.161883603837e-03
3.080000000000e+00,3.588213592294e-03,6.212913484884e+03,3.081101118766e-03,3.795726551174e-03,6.470772504822e+03,3.205894657739e-03,3.588213592294e-03,6.212913484884e+03,3.081101118766e-03
3.090000000000e+00,3.430082314701e-03,5.896650929697e+03,2.922969841172e-03,3.630905423124e-03,6.141130248723e+03,3.041073529690e-03,3.430082314701e-03,5.896650929697e+03,2.922969841172e-03
3.100000000000e+00,3.231098526932e-03,5.498683354161e+03,2.723986053404e-03,3.423577138255e-03,5.726473678985e+03,2.833745244821e-03,3.231098526932e-03,5.498683354161e+03,2.723986053404e-03
3.110000000000e+00,3.029563466153e-03,5.095613232603e+03,2.522450992625e-03,3.212925006937e-03,5.305169416349e+03,2.623093113503e-03,3.029563466153e-03,5.095613232603e+03,2.522450992625e-03
3.120000000000e+00,2.847919132531e-03,4.732324565358e+03,2.340806659003e-03,3.021912766832e-03,4.923144936140e+03,2.432080873398e-03,2.847919132531e-03,4.732324565358e+03,2.340806659003e-03
3.130000000000e+00,2.686420333918e-03,4.409326968132e+03,2.179307860390e-03,2.850760973866e-03,4.580841350207e+03,2.260929080432e-03,2.686420333918e-03,4.409326968132e+03,2.179307860390e-03
3.140000000000e+00,2.527559353613e-03,4.091605007522e+03,2.020446880085e-03,2.681482685170e-03,4.242284772814e+03,2.091650791735e-03,2.527559353613e-03,4.091605007522e+03,2.020446880085e-03
3.150000000000e+00,2.352275730671e-03,3.741037761639e+03,1.845163257143e-03,2.494556386353e-03,3.868432175181e+03,1.904724492919e-03,2.352275730671e-03,3.741037761639e+03,1.845163257143e-03
3.160000000000e+00,2.154975178009e-03,3.346436656314e+03,1.647862704481e-03,2.284381201367e-03,3.448081805209e+03,1.694549307933e-03,2.154975178009e-03,3.346436656314e+03,1.647862704481e-03
3.170000000000e+00,1.941243530957e-03,2.918973362211e+03,1.434131057429e-03,2.056904396777e-03,2.993128196028e+03,1.467072503342e-03,1.941243530957e-03,2.918973362211e+03,1.434131057429e-03
3.180000000000e+00,1.723168579166e-03,2.482823458629e+03,1.216056105638e-03,1.824792842374e-03,2.528905087223e+03,1.234960948940e-03,1.723168579166e-03,2.482823458629e+03,1.216056105638e-03
3.190000000000e+00,1.521866399886e-03,2.080219100068e+03,1.014753926358e-03,1.610044520728e-03,2.099408443931e+03,1.020212627294e-03,1.521866399886e-03,2.080219100068e+03,1.014753926358e-03
3.200000000000e+00,1.365165898506e-03,1.766818097308e+03,8.580534249776e-04,1.441616894863e-03,1.762553192202e+03,8.517850014292e-04,1.365165898506e-03,1.766818097308e+03,8.580534249776e-04
3.210000000000e+00,1.277525469455e-03,1.591537239206e+03,7.704129959266e-04,1.345042294124e-03,1.569403990723e+03,7.552104006898e-04,1.277525469455e-03,1.591537239206e+03,7.704129959266e-04
3.220000000000e+00,1.253233482204e-03,1.542953264704e+03,7.461210086758e-04,1.314770742470e-03,1.508860887414e+03,7.249388490354e-04,1.253233482204e-03,1.542953264704e+03,7.461210086758e-04
3.230000000000e+00,1.232852383839e-03,1.502191067975e+03,7.257399103111e-04,1.289788570109e-03,1.458896542693e+03,6.999566766750e-04,1.232852383839e-03,1.502191067975e+03,7.257399103111e-04
3.240000000000e+00,1.144985473183e-03,1.326457246662e+03,6.378729996547e-04,1.196567277410e-03,1.272453957294e+03,6.067353839752e-04,1.144985473183e-03,1.326457246662e+03,6.378729996547e-04
3.250000000000e+00,9.689753592863e-04,9.744370188689e+02,4.618628857581e-04,1.013662725643e-03,9.066448537616e+02,4.238308322091e-04,9.689753592863e-04,9.744370188689e+02,4.618628857581e-04
3.260000000000e+00,7.304771139347e-04,4.974405281658e+02,2.233646404065e-04,7.671892438665e-04,4.136978902078e+02,1.773573504322e-04,7.304771139347e-04,4.974405281658e+02,2.233646404065e-04
3.270000000000e+00,4.698206000115e-04,-2.384497178226e+01,-3.727738514916e-05,4.982767508455e-04,-1.239561195316e+02,-9.146515506113e-05,4.698206000115e-04,-2.384497178227e+01,-3.727738514917e-05
3.280000000000e+00,2.429224761983e-04,-4.764435016422e+02,-2.635451311905e-04,2.641183375702e-04,-5.903974422773e+02,-3.246364610707e-04,2.429224761983e-04,-4.764435016422e+02,-2.635451311905e-04
3.290000000000e+00,1.226445505003e-04,-7.156576323543e+02,-3.831168881075e-04,1.395437215964e-04,-8.376446926778e+02,-4.482100341250e-04,1.226445505003e-04,-7.156576323543e+02,-3.831168881075e-04
3.300000000000e+00,1.615134032851e-04,-6.379199267846e+02,-3.442480353227e-04,1.786792763012e-04,-7.593735832682e+02,-4.090744794202e-04,1.615134032851e-04,-6.379199267846e+02,-3.442480353227e-04
3.310000000000e+00,3.470251548956e-04,-2.668964235636e+02,-1.587362837122e-04,3.688019589837e-04,-3.791282179032e+02,-2.189517967377e-04,3.470251548956e-04,-2.668964235636e+02,-1.587362837122e-04
3.320000000000e+00,5.965899394477e-04,2.320769550088e+02,9.074629529684e-05,6.250268666173e-04,1.332945643420e+02,3.725888298959e-05,5.965899394477e-04,2.320769550088e+02,9.074629529684e-05
3.330000000000e+00,8.099281987343e-04,6.572619646072e+02,3.032995498599e-04,8.441942759424e-04,5.705390262190e+02,2.558524203288e-04,8.099281987343e-04,6.572619646072e+02,3.032995498599e-04
3.340000000000e+00,9.293735203672e-04,8.945367976522e+02,4.218944450608e-04,9.669666586012e-04,8.147511239328e+02,3.779233989856e-04,9.293735203672e-04,8.945367976522e+02,4.218944450608e-04
3.350000000000e+00,9.479272548698e-04,9.313708967001e+02,4.403043006385e-04,9.861071466205e-04,8.528028953089e+02,3.969432529720e-04,9.479272548698e-04,9.313708967001e+02,4.403043006385e-04
3.360000000000e+00,8.835006574919e-04,8.025177019442e+02,3.758777032606e-04,9.198807143325e-04,7.203500307328e+02,3.307168206840e-04,8.835006574919e-04,8.025177019442e+02,3.758777032605e-04
3.370000000000e+00,7.485418180729e-04,5.326000231064e+02,2.409188638416e-04,7.807914278437e-04,4.421714577552e+02,1.916275341952e-04,7.485418180729e-04,5.326000231064e+02,2.409188638416e-04
3.380000000000e+00,5.418141209830e-04,1.191446289265e+02,3.419116675166e-05,5.671735922880e-04,1.494363448671e+01,-2.198617091689e-05,5.418141209830e-04,1.191446289265e+02,3.419116675166e-05
3.390000000000e+00,2.694010516786e-04,-4.245126591924e+02,-2.376067180844e-04,2.848513642836e-04,-5.477274135010e+02,-3.032697631207e-04,2.694010516786e-04,-4.245126591924e+02,-2.376067180844e-04
3.400000000000e+00,-3.903972464801e-05,-1.034497328903e+03,-5.424175560203e-04,-3.602717902303e-05,-1.180133593381e+03,-6.192267765678e-04,-3.903972464801e-05,-1.034497328903e+03,-5.424175560203e-04
3.410000000000e+00,-3.438809116786e-04,-1.627883674940e+03,-8.386818861959e-04,-3.548928686344e-04,-1.797034375961e+03,-9.271289942619e-04,-3.438809116786e-04,-1.627883674940e+03,-8.386818861959e-04
3.420000000000e+00,-6.271684559636e-04,-2.168024630982e+03,-1.108056729150e-03,-6.533471127531e-04,-2.360834430360e+03,-1.208157746887e-03,-6.271684559636e-04,-2.168024630982e+03,-1.108056729150e-03
3.430000000000e+00,-9.097018142723e-04,-2.692824999726e+03,-1.369397272789e-03,-9.528251862960e-04,-2.909845425273e+03,-1.481348898233e-03,-9.097018142723e-04,-2.692824999726e+03,-1.369397272789e-03
3.440000000000e+00,-1.233954028978e-03,-3.273586624148e+03,-1.657995379606e-03,-1.297071871206e-03,-3.515270000463e+03,-1.781875164917e-03,-1.233954028978e-03,-3.273586624148e+03,-1.657995379606e-03
3.450000000000e+00,-1.608703830188e-03,-3.912069591972e+03,-1.974315373133e-03,-1.695052687009e-03,-4.176692739119e+03,-2.109046037062e-03,-1.608703830188e-03,-3.912069591972e+03,-1.974315373133e-03
3.460000000000e+00,-1.976132175743e-03,-4.503507580419e+03,-2.266260190971e-03,-2.086905987216e-03,-4.787447542177e+03,-2.409872075503e-03,-1.976132175743e-03,-4.503507580419e+03,-2.266260190971e-03
3.470000000000e+00,-2.271408628396e-03,-4.955102626014e+03,-2.488400927986e-03,-2.405325043935e-03,-5.255679736674e+03,-2.639551174884e-03,-2.271408628396e-03,-4.955102626014e+03,-2.488400927986e-03
3.480000000000e+00,-2.490410899103e-03,-5.276570076014e+03,-2.646067887423e-03,-2.645487192241e-03,-5.592478887022e+03,-2.804173772525e-03,-2.490410899103e-03,-5.276570076014e+03,-2.646067887423e-03
3.490000000000e+00,-2.663757090801e-03,-5.522443410433e+03,-2.766351421765e-03,-2.838393665503e-03,-5.852360740312e+03,-2.930800723032e-03,-2.663757090801e-03,-5.522443410433e+03,-2.766351421765e-03
3.500000000000e+00,-2.807237894305e-03,-5.720035764419e+03,-2.862795776310e-03,-2.999799855239e-03,-6.062342311194e+03,-3.032822276668e-03,-2.807237894305e-03,-5.720035764419e+03,-2.862795776310e-03
3.510000000000e+00,-2.918990189617e-03,-5.870327625126e+03,-2.936015055876e-03,-3.127313687578e-03,-6.223578547287e+03,-3.110972199226e-03,-2.918990189617e-03,-5.870327625126e+03,-2.936015055876e-03
3.520000000000e+00,-2.990006819258e-03,-5.964373895739e+03,-2.981775375691e-03,-3.211252079943e-03,-6.327699381294e+03,-3.161354828052e-03,-2.990006819258e-03,-5.964373895739e+03,-2.981775375691e-03
3.530000000000e+00,-3.008666450396e-03,-5.988983132910e+03,-2.993745519932e-03,-3.239326131573e-03,-6.362297340979e+03,-3.178086698854e-03,-3.008666450396e-03,-5.988983132910e+03,-2.993745519932e-03
3.540000000000e+00,-2.963364910722e-03,-5.898380053561e+03,-2.948443980258e-03,-3.199149642139e-03,-6.281944362112e+03,-3.137910209420e-03,-2.963364910722e-03,-5.898380053561e+03,-2.948443980258e-03
3.550000000000e+00,-2.837906837874e-03,-5.647463907867e+03,-2.822985907410e-03,-3.073995952588e-03,-6.031636983009e+03,-3.012756519869e-03,-2.837906837874e-03,-5.647463907867e+03,-2.822985907410e-03
3.560000000000e+00,-2.623850571330e-03,-5.219351374778e+03,-2.608929640866e-03,-2.855455181267e-03,-5.594555440369e+03,-2.794215748549e-03,-2.623850571330e-03,-5.219351374778e+03,-2.608929640866e-03
3.570000000000e+00,-2.335556433872e-03,-4.642763099862e+03,-2.320635503408e-03,-2.558372975284e-03,-5.000391028402e+03,-2.497133542565e-03,-2.335556433872e-03,-4.642763099862e+03,-2.320635503408e-03
3.580000000000e+00,-1.991177189044e-03,-3.954004610207e+03,-1.976256258580e-03,-2.201498867151e-03,-4.286642812136e+03,-2.140259434432e-03,-1.991177189044e-03,-3.954004610207e+03,-1.976256258580e-03
3.590000000000e+00,-1.595338470516e-03,-3.162327173151e+03,-1.580417540052e-03,-1.789664417178e-03,-3.462973912189e+03,-1.728424984459e-03,-1.595338470516e-03,-3.162327173151e+03,-1.580417540052e-03
3.600000000000e+00,-1.149968030563e-03,-2.271586293243e+03,-1.135047100099e-03,-1.324940899212e-03,-2.533526876259e+03,-1.263701466494e-03,-1.149968030563e-03,-2.271586293243e+03,-1.135047100099e-03
3.610000000000e+00,-6.754796211333e-04,-1.322609474385e+03,-6.605586906692e-04,-8.284851698636e-04,-1.540615417561e+03,-7.672457371447e-04,-6.754796211333e-04,-1.322609474385e+03,-6.605586906692e-04
3.620000000000e+00,-2.116853870086e-04,-3.950210061355e+02,-1.967644565446e-04,-3.415087901707e-04,-5.666626581756e+02,-2.802693574518e-04,-2.116853870086e-04,-3.950210061355e+02,-1.967644565445e-04
3.630000000000e+00,2.120563971249e-04,4.508160788217e+02,2.261107574259e-04,1.054376690846e-04,3.262921709544e+02,1.661833705505e-04,2.120563971249e-04,4.508160788217e+02,2.261107574259e-04
3.640000000000e+00,6.018496484604e-04,1.219375754775e+03,6.101004157518e-04,5.182947124002e-04,1.141682402924e+03,5.736068061494e-04,6.018496484604e-04,1.219375754775e+03,6.101004157518e-04
3.650000000000e+00,9.848183908870e-04,1.957451120442e+03,9.784048849230e-04,9.247520640445e-04,1.925835250848e+03,9.649263391807e-04,9.848183908870e-04,1.957451120442e+03,9.784048849230e-04
3.660000000000e+00,1.378544982447e-03,2.690877342559e+03,1.343696233849e-03,1.342761089730e-03,2.703752604448e+03,1.352356050250e-03,1.378544982447e-03,2.690877342559e+03,1.343696233849e-03
3.670000000000e+00,1.773454542602e-03,3.394639587758e+03,1.693312701841e-03,1.762340987070e-03,3.448337661693e+03,1.722159769993e-03,1.773454542602e-03,3.394639587758e+03,1.693312701841e-03
3.680000000000e+00,2.132438449317e-03,4.004006233263e+03,1.995138099122e-03,2.145186298846e-03,4.092798846814e+03,2.041200114174e-03,2.132438449317e-03,4.004006233263e+03,1.995138099122e-03
3.690000000000e+00,2.418737422334e-03,4.468908608904e+03,2.224755192984e-03,2.453379829616e-03,4.586887867603e+03,2.285026255074e-03,2.418737422334e-03,4.468908608904e+03,2.224755192984e-03
3.700000000000e+00,2.620861399870e-03,4.786067071858e+03,2.381042595721e-03,2.675027049115e-03,4.928795499782e+03,2.453311997300e-03,2.620861399870e-03,4.786067071858e+03,2.381042595721e-03
3.710000000000e+00,2.738198554345e-03,4.966346817355e+03,2.469751032590e-03,2.809387269984e-03,5.130978261095e+03,2.552652386367e-03,2.738198554345e-03,4.966346817355e+03,2.469751032590e-03
3.720000000000e+00,2.755068993209e-03,4.992186269025e+03,2.482462826160e-03,2.840124596897e-03,5.176960692325e+03,2.575235911913e-03,2.755068993209e-03,4.992186269025e+03,2.482462826160e-03
3.730000000000e+00,2.655794745742e-03,4.793637774090e+03,2.383188578692e-03,2.750484629296e-03,4.997680757123e+03,2.485595944312e-03,2.655794745742e-03,4.793637774090e+03,2.383188578692e-03
3.740000000000e+00,2.468147272538e-03,4.418342827682e+03,2.195541105489e-03,2.568761164817e-03,4.634233828163e+03,2.303872479832e-03,2.468147272538e-03,4.418342827682e+03,2.195541105489e-03
3.750000000000e+00,2.261798479417e-03,4.005645241441e+03,1.989192312368e-03,2.366947290392e-03,4.230606079314e+03,2.102058605408e-03,2.261798479417e-03,4.005645241441e+03,1.989192312368e-03
3.760000000000e+00,2.098114700349e-03,3.678277683304e+03,1.825508533299e-03,2.208377962112e-03,3.913467422755e+03,1.943489277128e-03,2.098114700349e-03,3.678277683304e+03,1.825508533299e-03
3.770000000000e+00,2.002876066733e-03,3.487800416072e+03,1.730269899684e-03,2.119821351825e-03,3.736354202179e+03,1.854932666840e-03,2.002876066733e-03,3.487800416072e+03,1.730269899684e-03
