time_s,ground_accel_m_per_s2,roof_displacement_m,story_1_drift_ratio,story_2_drift_ratio,story_3_drift_ratio,isolation_displacement_m,total_base_shear_N
4.600000000000e+00,2.118381369842e-01,-2.166407364759e-03,-4.279663130997e-05,2.633076306392e-05,1.617571231829e-05,-2.165362803419e-03,-4.684935575791e+03
4.610000000000e+00,8.743066975821e-02,-1.993794973628e-03,-1.857879319512e-05,1.343032264937e-05,-4.146080912608e-05,-1.826001566810e-03,-2.648768156134e+03
4.620000000000e+00,-1.037627166874e-01,-1.822826494331e-03,2.942333762807e-06,-2.728823000557e-06,-9.502113137807e-05,-1.481519060114e-03,-5.818896516190e+02
4.630000000000e+00,-9.597575299625e-02,-1.638168548423e-03,2.210871891137e-05,-2.238280895036e-05,-1.430794943710e-04,-1.122095644547e-03,1.565397638244e+03
4.640000000000e+00,2.639336926100e-01,-1.442123138409e-03,3.837979744670e-05,-4.536560596558e-05,-1.846350783588e-04,-7.522879456494e-04,3.743233021496e+03
4.650000000000e+00,1.976949185310e-01,-1.249475894596e-03,5.068405470767e-05,-7.113330764367e-05,-2.191178022995e-04,-3.870344957483e-04,5.843618079974e+03
4.660000000000e+00,-3.099092550590e-01,-1.052035054290e-03,5.963060852986e-05,-9.880785788516e-05,-2.463666928394e-04,-2.407686238902e-05,7.863531695664e+03
4.670000000000e+00,-5.899969926902e-01,-8.151476367362e-04,6.762088587828e-05,-1.272102220765e-04,-2.665943141924e-04,3.591135046699e-04,9.904577331365e+03
4.680000000000e+00,-5.664476873409e-01,-5.126182824638e-04,7.658799183548e-05,-1.549134997137e-04,-2.803278612312e-04,7.785338463300e-04,1.201273198711e+04
4.690000000000e+00,-3.918223614963e-01,-1.432983694103e-04,8.700508846528e-05,-1.803472495235e-04,-2.883188881008e-04,1.230681407562e-03,1.412521977214e+04
4.700000000000e+00,2.838932101768e-01,2.660499236833e-04,9.791721396253e-05,-2.019455498538e-04,-2.914304717126e-04,1.689701631057e-03,1.609649127447e+04
4.710000000000e+00,9.796996935829e-01,6.592605808578e-04,1.071944060064e-04,-2.183170920410e-04,-2.905170619711e-04,2.105163673678e-03,1.773627504054e+04
4.720000000000e+00,1.013668804215e+00,9.832363030686e-04,1.135457070929e-04,-2.283919427681e-04,-2.863210589413e-04,2.427438563688e-03,1.892137125282e+04
4.730000000000e+00,7.934249113918e-01,1.223908840489e-03,1.180130441512e-04,-2.314923940576e-04,-2.794108143799e-04,2.638313431920e-03,1.965978051470e+04
4.740000000000e+00,8.113961625211e-01,1.390573354369e-03,1.223029770454e-04,-2.273360529842e-04,-2.701583597387e-04,2.741262522807e-03,2.001142754137e+04
4.750000000000e+00,1.116376896785e+00,1.479859811672e-03,1.265670648065e-04,-2.160253413047e-04,-2.587357380291e-04,2.733358263971e-03,1.996400198835e+04
4.760000000000e+00,1.431420440862e+00,1.467934370288e-03,1.281045146344e-04,-1.980627331174e-04,-2.451146482336e-04,2.602196690468e-03,1.917703254734e+04
4.770000000000e+00,1.523810372692e+00,1.328942978035e-03,1.236091957298e-04,-1.743691181235e-04,-2.290783048660e-04,2.336360596170e-03,1.758201598155e+04
4.780000000000e+00,1.304739110822e+00,1.055724000308e-03,1.117985448783e-04,-1.462423996792e-04,-2.102685373171e-04,1.936688611933e-03,1.518398407613e+04
4.790000000000e+00,9.796749022308e-01,6.648147491141e-04,9.289707754276e-05,-1.152473010288e-04,-1.882677155412e-04,1.423039329612e-03,1.210208838220e+04
4.800000000000e+00,5.672484480133e-01,1.878116059738e-04,6.804523502184e-05,-8.306957258197e-05,-1.626970393546e-04,8.276085628669e-04,8.529503781732e+03
4.810000000000e+00,1.090759992671e-01,-3.358399784548e-04,3.892651101626e-05,-5.135941543912e-05,-1.333155353642e-04,1.888544047786e-04,4.696978833202e+03
4.820000000000e+00,-3.032379022119e-01,-8.637551079981e-04,7.549242585495e-06,-2.158349422406e-05,-1.001065900803e-04,-4.528480778102e-04,8.467639376693e+02
4.830000000000e+00,-5.308101187129e-01,-1.359734492679e-03,-2.413255716015e-05,5.096356328127e-06,-6.334041363063e-05,-1.063178680613e-03,-2.789042014020e+03
4.840000000000e+00,-7.225687479862e-01,-1.799259898942e-03,-5.432459846910e-05,2.790475586316e-05,-2.360444627670e-05,-1.619172458964e-03,-6.006094604926e+03
4.850000000000e+00,-1.094964605986e+00,-2.160060690842e-03,-8.112999617685e-05,4.649437345962e-05,1.819955206125e-05,-2.100890836480e-03,-8.677505298546e+03
4.860000000000e+00,-1.270532003209e+00,-2.416936151112e-03,-1.027114158020e-04,6.094866388166e-05,6.089061839441e-05,-2.485796470418e-03,-1.071832772621e+04
4.870000000000e+00,-1.042027631870e+00,-2.560285317423e-03,-1.183736395064e-04,7.173273553349e-05,1.030784079407e-04,-2.763460331707e-03,-1.213524540390e+04
4.880000000000e+00,-4.032957992431e-01,-2.615883827877e-03,-1.294388129634e-04,7.957804597643e-05,1.432685109064e-04,-2.952151705987e-03,-1.307079344788e+04
4.890000000000e+00,1.887504466108e-01,-2.638748272347e-03,-1.386013523159e-04,8.531712355451e-05,1.799902833121e-04,-3.094890068730e-03,-1.376224141773e+04
4.900000000000e+00,3.265442523108e-01,-2.680097824698e-03,-1.480148796974e-04,8.972032478481e-05,2.119198286054e-04,-3.233148809993e-03,-1.441635983365e+04
4.910000000000e+00,1.534681380583e-01,-2.759063656175e-03,-1.579431410306e-04,9.338627965417e-05,2.379723420891e-04,-3.383359386741e-03,-1.510823963149e+04
4.920000000000e+00,-8.670106026624e-02,-2.865746621026e-03,-1.672525552778e-04,9.669683414671e-05,2.573563193730e-04,-3.538228774696e-03,-1.580131286012e+04
4.930000000000e+00,-4.751287419210e-01,-2.974961598417e-03,-1.743414533562e-04,9.981656858064e-05,2.695961803654e-04,-3.677218262540e-03,-1.640680097875e+04
4.940000000000e+00,-9.169899684738e-01,-3.050657062275e-03,-1.773921034012e-04,1.027224987719e-04,2.745291937935e-04,-3.770151583266e-03,-1.680419331495e+04
4.950000000000e+00,-1.200570807614e+00,-3.053947105444e-03,-1.747491819818e-04,1.052543234752e-04,2.722818542491e-04,-3.783980290117e-03,-1.686316975456e+04
4.960000000000e+00,-1.145132386073e+00,-2.960610040686e-03,-1.650698465336e-04,1.071742293201e-04,2.632321547090e-04,-3.699821575670e-03,-1.635821746788e+04
4.970000000000e+00,-7.039752339194e-01,-2.776591744412e-03,-1.484253376142e-04,1.082150494040e-04,2.479683186966e-04,-3.524520654164e-03,-1.530641193884e+04
4.980000000000e+00,-1.147851997397e-01,-2.538912935273e-03,-1.272340954339e-04,1.080886990054e-04,2.272565171269e-04,-3.288112969788e-03,-1.388796583258e+04
4.990000000000e+00,6.911010847796e-01,-2.306676833164e-03,-1.054990619463e-04,1.064575941457e-04,2.020170978742e-04,-3.037389101429e-03,-1.238362262243e+04
5.000000000000e+00,1.370726252677e+00,-2.150020763712e-03,-8.800296491048e-05,1.028929807514e-04,1.733001166073e-04,-2.827505240526e-03,-1.112431945701e+04
5.010000000000e+00,1.427726529400e+00,-2.122358771155e-03,-7.858738493067e-05,9.685232145296e-05,1.422481861079e-04,-2.700206012623e-03,-1.036052408960e+04
5.020000000000e+00,8.821110152198e-01,-2.227645283200e-03,-7.811463551996e-05,8.771863356265e-05,1.100320510846e-04,-2.658335060058e-03,-1.010929837420e+04
5.030000000000e+00,-1.381289847802e-01,-2.412371855447e-03,-8.389767669913e-05,7.491951811290e-05,7.775640756442e-05,-2.659973551768e-03,-1.011815087090e+04
5.040000000000e+00,-9.278808094465e-01,-2.590281328678e-03,-9.112009791796e-05,5.809361361047e-05,4.635463132567e-05,-2.638262657944e-03,-9.987885507950e+03
5.050000000000e+00,-1.190991429167e+00,-2.688322691096e-03,-9.555098352880e-05,3.723518794727e-05,1.650517951575e-05,-2.537804473259e-03,-9.385136399841e+03
5.060000000000e+00,-1.184362221619e+00,-2.672651924411e-03,-9.508547224167e-05,1.275953103038e-05,-1.140465536554e-05,-2.335221776734e-03,-8.169640220691e+03
5.070000000000e+00,-1.301511276780e+00,-2.533289921806e-03,-8.882736099046e-05,-1.450999143696e-05,-3.726774349788e-05,-2.027111576474e-03,-6.320979019134e+03
5.080000000000e+00,-1.647172140687e+00,-2.255353671452e-03,-7.536336349243e-05,-4.339087843178e-05,-6.121723207375e-05,-1.607456365060e-03,-3.803047750646e+03
5.090000000000e+00,-1.729000956527e+00,-1.816246443842e-03,-5.263273857006e-05,-7.240103779335e-05,-8.357044571281e-05,-1.065271244368e-03,-5.499370264945e+02
5.100000000000e+00,-1.350791526462e+00,-1.212476672815e-03,-1.986119460310e-05,-9.985041924554e-05,-1.047519222690e-04,-4.044079427916e-04,3.359061396274e+03
5.110000000000e+00,-5.327165736886e-01,-4.811256852801e-04,2.047752992181e-05,-1.240017763277e-04,-1.251867183764e-04,3.422337879361e-04,7.548406565289e+03
5.120000000000e+00,3.157525767464e-01,3.066569553796e-04,6.316535542135e-05,-1.432933550501e-04,-1.451743188513e-04,1.117745301908e-03,1.152053385349e+04
5.130000000000e+00,7.140330854619e-01,1.078751985296e-03,1.033200322749e-04,-1.565511978763e-04,-1.647790133817e-04,1.863588629635e-03,1.491653877826e+04
5.140000000000e+00,4.323190351337e-01,1.802074464520e-03,1.393542177392e-04,-1.631031230450e-04,-1.837760133385e-04,2.549164171639e-03,1.765696598108e+04
5.150000000000e+00,5.295928633254e-01,2.479512824542e-03,1.722944187719e-04,-1.627748295455e-04,-2.016617600127e-04,3.171224639373e-03,1.983277072918e+04
5.160000000000e+00,1.488103388278e+00,3.090602171291e-03,2.019054392377e-04,-1.558411763559e-04,-2.176979639434e-04,3.708483495113e-03,2.149035522335e+04
5.170000000000e+00,2.295761014904e+00,3.566233703918e-03,2.257240384314e-04,-1.429938705302e-04,-2.309630153922e-04,4.099871954885e-03,2.258566087693e+04
5.180000000000e+00,2.592803558229e+00,3.836151322010e-03,2.418688972224e-04,-1.252934851394e-04,-2.404204740083e-04,4.281993544941e-03,2.307134924059e+04
5.190000000000e+00,1.457862897000e+00,3.895103619323e-03,2.509370830964e-04,-1.040543143445e-04,-2.450201313380e-04,4.248398124633e-03,2.286977671874e+04
5.200000000000e+00,9.719846248128e-02,3.827485015945e-03,2.548082182067e-04,-8.067796704467e-05,-2.438190652499e-04,4.078364746661e-03,2.184957645091e+04
5.210000000000e+00,-6.692004043442e-02,3.734291979256e-03,2.559346568647e-04,-5.647984965330e-05,-2.360985849782e-04,3.866209579216e-03,2.057664544624e+04
5.220000000000e+00,-1.699442227431e-01,3.660195233025e-03,2.559794897052e-04,-3.254695812164e-05,-2.214559590872e-04,3.653079572038e-03,1.929786540317e+04
5.230000000000e+00,-1.809473685408e-01,3.614027351142e-03,2.550778343842e-04,-9.660163976842e-06,-1.998541513060e-04,3.449998682377e-03,1.807938006520e+04
5.240000000000e+00,-4.555683651228e-01,3.604545530784e-03,2.536865862927e-04,1.173596124057e-05,-1.716347786975e-04,3.266909562975e-03,1.698084534879e+04
5.250000000000e+00,-1.398933853084e+00,3.667573482046e-03,2.541891636470e-04,3.155973830886e-05,-1.375111537160e-04,3.133917588382e-03,1.618289350123e+04
5.260000000000e+00,-2.304926377771e+00,3.877492243595e-03,2.615981030119e-04,5.013736311742e-05,-9.854990043033e-05,3.110024207078e-03,1.603953321341e+04
5.270000000000e+00,-2.540617762081e+00,4.306297134085e-03,2.799961051888e-04,6.822062656081e-05,-5.612412961768e-05,3.254763766410e-03,1.665775544486e+04
5.280000000000e+00,-2.112047179384e+00,4.974632570888e-03,3.096230804973e-04,8.690076079569e-05,-1.181192620931e-05,3.589669676586e-03,1.799376586590e+04
5.290000000000e+00,-1.157505749900e+00,5.839997910310e-03,3.474194131583e-04,1.074167217994e-04,3.275329459817e-05,4.084675963909e-03,1.976819769937e+04
5.300000000000e+00,4.885086346435e-01,6.799959727932e-03,3.877166781124e-04,1.309028120380e-04,7.605346186884e-05,4.659137100662e-03,2.157266962959e+04
5.310000000000e+00,1.745663224266e+00,7.714582712599e-03,4.243853209420e-04,1.581354167031e-04,1.168443727554e-04,5.196868315157e-03,2.305407537033e+04
5.320000000000e+00,1.621865128474e+00,8.481211485089e-03,4.549958501985e-04,1.893769834300e-04,1.542564775680e-04,5.606145964782e-03,2.406889953960e+04
5.330000000000e+00,1.076016575584e+00,9.087028349660e-03,4.818369494938e-04,2.243789152429e-04,1.878115728445e-04,5.868529574368e-03,2.467503539011e+04
5.340000000000e+00,1.204604360599e+00,9.558364586130e-03,5.074533777644e-04,2.624771715305e-04,2.173833404874e-04,6.004034582914e-03,2.497596750274e+04
5.350000000000e+00,1.593464155521e+00,9.892210174710e-03,5.314112282456e-04,3.026735477252e-04,2.431468543777e-04,6.014176305455e-03,2.499710817950e+04
5.360000000000e+00,9.301913634612e-01,1.008229582100e-02,5.509552561872e-04,3.436793885344e-04,2.655289101001e-04,5.905707023645e-03,2.434629248865e+04
5.370000000000e+00,-4.973170020407e-01,1.018773130017e-02,5.666328343306e-04,3.840080663788e-04,2.851288803357e-04,5.738960088407e-03,2.334581087722e+04
5.380000000000e+00,-1.294358971702e+00,1.031633826990e-02,5.836914931287e-04,4.221835657385e-04,3.025902927216e-04,5.605863004176e-03,2.254722837183e+04
5.390000000000e+00,-1.359527998939e+00,1.054506105311e-02,6.060669534961e-04,4.569639287856e-04,3.184711351976e-04,5.571653790184e-03,2.234197308788e+04
5.400000000000e+00,-9.397533879619e-01,1.088622293305e-02,6.329612058874e-04,4.874460372226e-04,3.331706707689e-04,5.653342443089e-03,2.257996669054e+04
5.410000000000e+00,1.520585017785e-01,1.129274898046e-02,6.598108238458e-04,5.130384197252e-04,3.469190873173e-04,5.821582989263e-03,2.305113603919e+04
5.420000000000e+00,1.590303258130e+00,1.166323166750e-02,6.808819367789e-04,5.333634338046e-04,3.598042406463e-04,5.996653067071e-03,2.351981279922e+04
5.430000000000e+00,2.613132466942e+00,1.187266551204e-02,6.911165430506e-04,5.481507539085e-04,3.718081908052e-04,6.072793756085e-03,2.371917728084e+04
5.440000000000e+00,2.608174196524e+00,1.183399038186e-02,6.868546417430e-04,5.571548087412e-04,3.828379427552e-04,5.977339766198e-03,2.314645334152e+04
5.450000000000e+00,5.684086832911e-01,1.157279829157e-02,6.685531839676e-04,5.601409707032e-04,3.927316669337e-04,5.735665333789e-03,2.169640674706e+04
5.460000000000e+00,-9.991633841080e-01,1.123009671228e-02,6.436041592261e-04,5.570032765375e-04,4.012180030496e-04,5.463525132553e-03,2.006356553964e+04
5.470000000000e+00,-1.024123317391e+00,1.093527177904e-02,6.199048871280e-04,5.479372200777e-04,4.078629533737e-04,5.262733560955e-03,1.885881611006e+04
5.480000000000e+00,-1.283026844662e+00,1.073442671980e-02,6.006456963400e-04,5.335063357103e-04,4.120698787553e-04,5.168027840904e-03,1.829058178975e+04
5.490000000000e+00,-1.445814299884e+00,1.064436939338e-02,5.872353427402e-04,5.146008117492e-04,4.131318267950e-04,5.190484660757e-03,1.838136181635e+04
5.500000000000e+00,-9.756165578939e-01,1.066722754035e-02,5.793819540473e-04,4.923438190967e-04,4.103105567057e-04,5.331896752892e-03,1.893214674711e+04
5.510000000000e+00,4.184086074766e-01,1.074824637026e-02,5.735950430662e-04,4.679317062138e-04,4.029420069845e-04,5.548158847708e-03,1.973449369568e+04
5.520000000000e+00,1.925043531441e+00,1.076831303277e-02,5.642181303068e-04,4.424223242894e-04,3.905555193732e-04,5.738407526482e-03,2.041007205152e+04
5.530000000000e+00,2.719115497122e+00,1.059801450017e-02,5.461289578483e-04,4.165419737551e-04,3.729723022686e-04,5.789698858234e-03,2.059043922722e+04
5.540000000000e+00,3.178821538909e+00,1.014972033114e-02,5.148627801602e-04,3.905541374518e-04,3.503612457662e-04,5.628918942979e-03,1.962575973569e+04
5.550000000000e+00,3.217520839520e+00,9.381370630445e-03,4.662950774170e-04,3.641872580504e-04,3.232508491546e-04,5.227931165806e-03,1.721983307265e+04
5.560000000000e+00,2.921264182056e+00,8.289060373917e-03,3.988430961336e-04,3.366478598565e-04,2.924877649686e-04,4.588336978466e-03,1.338226794861e+04
5.570000000000e+00,1.457431527473e+00,6.925520140794e-03,3.147885393838e-04,3.067538958561e-04,2.591327870575e-04,3.755089340524e-03,8.382782120958e+03
5.580000000000e+00,-4.645552302551e-01,5.421591323267e-03,2.212183758889e-04,2.731913312006e-04,2.243015954981e-04,2.834230633952e-03,2.857629881529e+03
5.590000000000e+00,-1.110320369469e+00,3.927971862056e-03,1.267989682358e-04,2.348299565433e-04,1.889863047009e-04,1.945757035928e-03,-2.416218908588e+03
5.600000000000e+00,-9.681047782109e-01,2.522903656486e-03,3.683214272371e-05,1.909663702148e-04,1.539191548069e-04,1.148720052602e-03,-6.902744494760e+03
5.610000000000e+00,7.696648795497e-02,1.190453868991e-03,-4.868623260506e-05,1.414060630594e-04,1.195176878662e-04,4.263988030371e-04,-1.064531746179e+04
5.620000000000e+00,1.356300164897e+00,-1.561518752201e-04,-1.341685072167e-04,8.638879579448e-05,8.590915787863e-05,-2.934178824631e-04,-1.398441017968e+04
5.630000000000e+00,1.092267306878e+00,-1.599433554093e-03,-2.230138751049e-04,2.645782614405e-05,5.299107579143e-05,-1.082599650684e-03,-1.714662154877e+04
5.640000000000e+00,8.179757873655e-02,-3.132032529140e-03,-3.127342236079e-04,-3.759138142878e-05,2.047178087947e-05,-1.944558762174e-03,-2.002531935323e+04
5.650000000000e+00,-7.256850209438e-01,-4.675962377269e-03,-3.977472489282e-04,-1.046781638311e-04,-1.211162165027e-05,-2.823629053394e-03,-2.242162111569e+04
5.660000000000e+00,-1.746295403744e+00,-6.139619790334e-03,-4.737616911349e-04,-1.734248498285e-04,-4.535730796250e-05,-3.646461934201e-03,-2.425498613605e+04
5.670000000000e+00,-2.800307175214e+00,-7.425144439265e-03,-5.379655936935e-04,-2.422084627206e-04,-7.993063209767e-05,-4.328767560623e-03,-2.553182465638e+04
5.680000000000e+00,-3.459608392669e+00,-8.437614739614e-03,-5.888070952673e-04,-3.092558939755e-04,-1.164758442069e-04,-4.785274939195e-03,-2.628797482256e+04
5.690000000000e+00,-3.585374921816e+00,-9.114289201627e-03,-6.263945171104e-04,-3.727735114153e-04,-1.555164029916e-04,-4.957425248165e-03,-2.655814424136e+04
5.700000000000e+00,-2.625974387324e+00,-9.455870283256e-03,-6.505149478887e-04,-4.310762873182e-04,-1.973630437974e-04,-4.851634878840e-03,-2.592340202541e+04
5.710000000000e+00,-4.340321175631e-01,-9.561033081199e-03,-6.615645371059e-04,-4.826953607821e-04,-2.420421535925e-04,-4.570345695869e-03,-2.423566692759e+04
5.720000000000e+00,9.188270076636e-01,-9.595601746679e-03,-6.652932369937e-04,-5.265340781623e-04,-2.892215553493e-04,-4.263825812860e-03,-2.239654762953e+04
5.730000000000e+00,1.677060594765e+00,-9.698716736685e-03,-6.695385104137e-04,-5.620640166185e-04,-3.381429611962e-04,-4.047632979063e-03,-2.109939062675e+04
5.740000000000e+00,2.435150392024e+00,-9.958247781336e-03,-6.799933079252e-04,-5.894420636070e-04,-3.876111934156e-04,-3.992880147524e-03,-2.077087363752e+04
5.750000000000e+00,2.772144199241e+00,-1.043628617394e-02,-6.993413568879e-04,-6.094958999258e-04,-4.360594657335e-04,-4.154657972774e-03,-2.128436926012e+04
5.760000000000e+00,2.621040908258e+00,-1.116150091128e-02,-7.266195756038e-04,-6.235807207376e-04,-4.816839501319e-04,-4.566717623972e-03,-2.246752170490e+04
5.770000000000e+00,1.683665010962e+00,-1.210808588738e-02,-7.584767481160e-04,-6.333398993751e-04,-5.226257210749e-04,-5.216093360546e-03,-2.405611289583e+04
5.780000000000e+00,1.186186865132e-01,-1.318345331547e-02,-7.894360118315e-04,-6.404151217632e-04,-5.571710607180e-04,-6.030173415942e-03,-2.568243049785e+04
5.790000000000e+00,-1.259705619752e+00,-1.424935068541e-02,-8.139585363993e-04,-6.461612584908e-04,-5.839371532527e-04,-6.890745672094e-03,-2.706922467646e+04
5.800000000000e+00,-1.743146902029e+00,-1.518439986612e-02,-8.298773521660e-04,-6.514572327836e-04,-6.019987830138e-04,-7.684399741447e-03,-2.811893318292e+04
5.810000000000e+00,-1.809614996115e+00,-1.592790017280e-02,-8.388066788280e-04,-6.566617574448e-04,-6.109330303958e-04,-8.344854892794e-03,-2.886113140940e+04
5.820000000000e+00,-1.655117769031e+00,-1.646862941031e-02,-8.434838568820e-04,-6.616711767681e-04,-6.107992931045e-04,-8.851193833998e-03,-2.936402845010e+04
5.830000000000e+00,-1.508052989304e+00,-1.681727168254e-02,-8.457931665124e-04,-6.660125700458e-04,-6.020838770495e-04,-9.207269073548e-03,-2.968851095547e+04
5.840000000000e+00,-1.124238234532e+00,-1.699609159178e-02,-8.466972757722e-04,-6.689452684801e-04,-5.856238082283e-04,-9.431532722854e-03,-2.988211173471e+04
5.850000000000e+00,-6.092350819113e-02,-1.705636003434e-02,-8.474459704195e-04,-6.695805723646e-04,-5.625110211170e-04,-9.570024804299e-03,-2.999772970552e+04
5.860000000000e+00,8.168800096032e-01,-1.708479029201e-02,-8.497227169368e-04,-6.670228656815e-04,-5.339815292072e-04,-9.702172689435e-03,-3.010467278603e+04
5.870000000000e+00,1.195000190800e+00,-1.716335295642e-02,-8.538636176655e-04,-6.604933811945e-04,-5.013105520989e-04,-9.906949772972e-03,-3.026291100139e+04
5.880000000000e+00,1.319006533949e+00,-1.733801305920e-02,-8.585009967997e-04,-6.494015489405e-04,-4.657317893760e-04,-1.023292945278e-02,-3.049776504105e+04
5.890000000000e+00,5.537445985305e-01,-1.760726533473e-02,-8.611142391798e-04,-6.333670168923e-04,-4.283823443921e-04,-1.068495637306e-02,-3.079527563783e+04
5.900000000000e+00,-9.755421838376e-01,-1.789968843691e-02,-8.577356937620e-04,-6.121948514597e-04,-3.902733469116e-04,-1.120295442523e-02,-3.110521202888e+04
5.910000000000e+00,-1.982544593476e+00,-1.809654363667e-02,-8.447464773703e-04,-5.858264774454e-04,-3.522772635630e-04,-1.167828285050e-02,-3.136750573443e+04
5.920000000000e+00,-2.388713710426e+00,-1.810116284968e-02,-8.214957200046e-04,-5.543255098665e-04,-3.151087860469e-04,-1.201381479237e-02,-3.154294161010e+04
5.930000000000e+00,-2.651534271328e+00,-1.786349255383e-02,-7.894596990010e-04,-5.179104736899e-04,-2.792957430907e-04,-1.215149525701e-02,-3.161352245510e+04
5.940000000000e+00,-2.693332490950e+00,-1.736103642297e-02,-7.481326166082e-04,-4.769596340947e-04,-2.451699418286e-04,-1.206809252986e-02,-3.111310609215e+04
5.950000000000e+00,-2.616082637840e+00,-1.658872193649e-02,-6.929088687846e-04,-4.319177257731e-04,-2.129037679117e-04,-1.177289263160e-02,-2.934190670260e+04
5.960000000000e+00,-2.445195847891e+00,-1.555510362607e-02,-6.204863202955e-04,-3.831744390424e-04,-1.825619376794e-04,-1.128470191681e-02,-2.641276241385e+04
5.970000000000e+00,-2.284582594247e+00,-1.427594004752e-02,-5.312697520199e-04,-3.310218640029e-04,-1.541238916464e-04,-1.061684421991e-02,-2.240561623250e+04
5.980000000000e+00,-2.094651087623e+00,-1.276935169037e-02,-4.263621961814e-04,-2.756644990449e-04,-1.274866432044e-04,-9.783103672016e-03,-1.740317294511e+04
5.990000000000e+00,-1.838253966048e+00,-1.105613741000e-02,-3.071238941493e-04,-2.172339913727e-04,-1.024671336405e-04,-8.799567341013e-03,-1.150195495909e+04
6.000000000000e+00,-3.832296788623e-01,-9.190901350558e-03,-1.770119683909e-04,-1.558338820891e-04,-7.879492787855e-05,-7.708994548467e-03,-4.958518203819e+03
6.010000000000e+00,1.923085014626e+00,-7.310799361917e-03,-4.503178554278e-05,-9.167640451332e-05,-5.607385289366e-05,-6.616784007298e-03,1.490353042396e+03
6.020000000000e+00,3.086225838856e+00,-5.596498096814e-03,7.568155213423e-05,-2.531139016778e-05,-3.371791102946e-05,-5.656446200187e-03,6.755881640350e+03
6.030000000000e+00,3.437444923901e+00,-4.172096095659e-03,1.759512780978e-04,4.220395850970e-05,-1.092491548010e-05,-4.918125251718e-03,1.043552003835e+04
6.040000000000e+00,3.059401595896e+00,-3.074117492026e-03,2.543911645257e-04,1.093381913266e-04,1.325676355095e-05,-4.431267521878e-03,1.267327287846e+04
6.050000000000e+00,2.446539539174e+00,-2.276559756341e-03,3.140620776348e-04,1.742854125677e-04,3.978880673212e-05,-4.177850425306e-03,1.378102787685e+04
6.060000000000e+00,1.924622078455e+00,-1.726046646939e-03,3.586426593362e-04,2.352092473493e-04,6.948776720225e-05,-4.114069472935e-03,1.405152343630e+04
6.070000000000e+00,1.640299977887e+00,-1.374275020235e-03,3.898218937940e-04,2.904389941704e-04,1.028983150136e-04,-4.193648150956e-03,1.357405136817e+04
6.080000000000e+00,1.561443645163e+00,-1.192734888171e-03,4.074075889894e-04,3.385857594346e-04,1.402130009305e-04,-4.383077745847e-03,1.243747379883e+04
6.090000000000e+00,8.140116501665e-01,-1.152930706355e-03,4.121156824734e-04,3.786172891773e-04,1.812266899129e-04,-4.651985487983e-03,1.082402734601e+04
6.100000000000e+00,-2.375799895123e-01,-1.191017566838e-03,4.077008229591e-04,4.099462377498e-04,2.253069460085e-04,-4.945651991021e-03,9.062028327785e+03
6.110000000000e+00,-8.772940555089e-01,-1.222085713869e-03,3.996530355173e-04,4.325249369259e-04,2.713851381982e-04,-5.194912912177e-03,7.566462800846e+03
6.120000000000e+00,-1.064049789931e+00,-1.186009506672e-03,3.923220378167e-04,4.468836804752e-04,3.179930080183e-04,-5.351924921389e-03,6.624390745578e+03
6.130000000000e+00,-9.905409518515e-01,-1.062388337132e-03,3.879387510951e-04,4.540736618929e-04,3.633568446624e-04,-5.401717664673e-03,6.325634285871e+03
6.140000000000e+00,-8.444703053430e-01,-8.570120817575e-04,3.872397865963e-04,4.555313332535e-04,4.055365169110e-04,-5.350919574096e-03,6.606059450159e+03
6.150000000000e+00,-9.691187445113e-01,-5.788611195518e-04,3.907013389766e-04,4.529076809844e-04,4.425843995291e-04,-5.209157429716e-03,7.375388907429e+03
6.160000000000e+00,-1.040681461451e+00,-2.261695289733e-04,3.993763622251e-04,4.479039365462e-04,4.726998752225e-04,-4.978098155351e-03,8.593563706628e+03
6.170000000000e+00,-8.663090073982e-01,2.012994094361e-04,4.140140866979e-04,4.421237089929e-04,4.943681422185e-04,-4.660521967038e-03,1.019491153246e+04
6.180000000000e+00,-2.495051256942e-01,6.797618659211e-04,4.336091121598e-04,4.369237615195e-04,5.064835294438e-04,-4.277497185322e-03,1.201229770930e+04
6.190000000000e+00,6.456709320765e-01,1.151021423115e-03,4.550268465317e-04,4.332578552797e-04,5.084532812086e-04,-3.877235315757e-03,1.378067367375e+04
6.200000000000e+00,8.410763692420e-01,1.550298052662e-03,4.749806749635e-04,4.315521726107e-04,5.002619401089e-04,-3.514163182997e-03,1.527426920634e+04
6.210000000000e+00,5.239206019674e-01,1.854504641020e-03,4.926909336893e-04,4.316776505063e-04,4.824691573492e-04,-3.210111228542e-03,1.644694549503e+04
6.220000000000e+00,-1.206540565197e-02,2.089828262922e-03,5.096549961950e-04,4.330364803814e-04,4.561367828071e-04,-2.945953470858e-03,1.740718910489e+04
6.230000000000e+00,-4.884540936689e-01,2.305205567493e-03,5.277319343698e-04,4.347139777103e-04,4.227101834537e-04,-2.681356376428e-03,1.831170811999e+04
6.240000000000e+00,-5.082301552303e-01,2.540965701214e-03,5.475586311135e-04,4.356365729002e-04,3.838841031960e-04,-2.380519804741e-03,1.926894295939e+04
6.250000000000e+00,-3.352385794884e-01,2.808490125247e-03,5.679386432322e-04,4.346994973581e-04,3.414741129715e-04,-2.030313987576e-03,2.029177060606e+04
