# time ux F_h z
1.000000000000e-02	2.357990168827e-07	4.715980327691e-01	2.357990163583e-07
2.000000000000e-02	7.342493771436e-07	1.468498732868e+00	7.342493658702e-07
3.000000000000e-02	1.292660679420e-06	2.585321266506e+00	1.292660630823e-06
4.000000000000e-02	1.874073618245e-06	3.748146988963e+00	1.874073487968e-06
5.000000000000e-02	1.644474597219e-06	3.288948946910e+00	1.644474466941e-06
6.000000000000e-02	-7.170677756326e-07	-1.434135706508e+00	-7.170678573391e-07
7.000000000000e-02	-5.520364606680e-06	-1.104071824392e+01	-5.520358833291e-06
8.000000000000e-02	-1.158524931141e-05	-2.317042578853e+01	-1.158521097757e-05
9.000000000000e-02	-1.759252198489e-05	-3.518482983567e+01	-1.759240928273e-05
1.000000000000e-01	-2.284581514901e-05	-4.569120778675e+01	-2.284559277466e-05
1.100000000000e-01	-2.718155318567e-05	-5.436244040774e+01	-2.718120267851e-05
1.200000000000e-01	-3.077542745824e-05	-6.154993026807e+01	-3.077494080118e-05
1.300000000000e-01	-3.229037884963e-05	-6.457971300593e+01	-3.228982901104e-05
1.400000000000e-01	-3.007783194936e-05	-6.015461920539e+01	-3.007728211077e-05
1.500000000000e-01	-2.462331405595e-05	-4.924558341857e+01	-2.462276421735e-05
1.600000000000e-01	-1.788881424256e-05	-3.577658379178e+01	-1.788826440396e-05
1.700000000000e-01	-1.203413689457e-05	-2.406722909581e+01	-1.203358705597e-05
1.800000000000e-01	-7.547560309469e-06	-1.509407592560e+01	-7.547010470873e-06
1.900000000000e-01	-3.827676166604e-06	-7.654307639876e+00	-3.827126328008e-06
2.000000000000e-01	-2.253491485135e-06	-4.505938276936e+00	-2.252941646538e-06
2.100000000000e-01	-5.414906696631e-06	-1.082876165643e+01	-5.414353150932e-06
2.200000000000e-01	-1.226566520679e-05	-2.453020035320e+01	-1.226507043817e-05
2.300000000000e-01	-1.799686516344e-05	-3.599245920109e+01	-1.799619614986e-05
2.400000000000e-01	-2.048289513921e-05	-4.096443988925e+01	-2.048218440807e-05
2.500000000000e-01	-2.062200321026e-05	-4.124265153564e+01	-2.062129011296e-05
2.600000000000e-01	-1.780619224413e-05	-3.561102960340e+01	-1.780547914683e-05
2.700000000000e-01	-1.044206639580e-05	-2.088277790672e+01	-1.044135329850e-05
2.800000000000e-01	3.511775265434e-07	7.037098363825e-01	3.518905703832e-07
2.900000000000e-01	1.049562850276e-05	2.099252684840e+01	1.049629684112e-05
3.000000000000e-01	1.706838222478e-05	3.413788875465e+01	1.706897396430e-05
3.100000000000e-01	2.108383798259e-05	4.216866460484e+01	2.108435831925e-05
3.200000000000e-01	2.641950032367e-05	5.283970623688e+01	2.641987168659e-05
3.300000000000e-01	3.562077147665e-05	7.124136125254e+01	3.562067584467e-05
3.400000000000e-01	4.667466987127e-05	9.334732795423e+01	4.667361103532e-05
3.500000000000e-01	5.580505052646e-05	1.116059284610e+02	5.580285442543e-05
3.600000000000e-01	6.188428647509e-05	1.237626311479e+02	6.188115921071e-05
3.700000000000e-01	6.545345582825e-05	1.308998078805e+02	6.544971699878e-05
3.800000000000e-01	6.649000360439e-05	1.329725552042e+02	6.648608149673e-05
3.900000000000e-01	6.387038203575e-05	1.277333120669e+02	6.386645992809e-05
4.000000000000e-01	5.752830106997e-05	1.150491501354e+02	5.752437896231e-05
4.100000000000e-01	5.228733982072e-05	1.045672276369e+02	5.228341771306e-05
4.200000000000e-01	5.426995414244e-05	1.085320125652e+02	5.426579850050e-05
4.300000000000e-01	6.340964967879e-05	1.268086112293e+02	6.340402434811e-05
4.400000000000e-01	7.431492614698e-05	1.486145879291e+02	7.430689227072e-05
4.500000000000e-01	8.133708289291e-05	1.626553715757e+02	8.132719120339e-05
4.600000000000e-01	8.220979277556e-05	1.644003431909e+02	8.219966521753e-05
4.700000000000e-01	7.990010824042e-05	1.597809741206e+02	7.988998068239e-05
4.800000000000e-01	7.851426390356e-05	1.570092854469e+02	7.850413634552e-05
4.900000000000e-01	7.993652129531e-05	1.598531097231e+02	7.992603031238e-05
5.000000000000e-01	8.375716722254e-05	1.674923651244e+02	8.374560442216e-05
5.100000000000e-01	8.829293246330e-05	1.765612090964e+02	8.827995571057e-05
5.200000000000e-01	9.255884363968e-05	1.850902547698e+02	9.254440547673e-05
5.300000000000e-01	9.601343250889e-05	1.919970129737e+02	9.599772090676e-05
5.400000000000e-01	9.993092378684e-05	1.998290233760e+02	9.991364789330e-05
5.500000000000e-01	1.045279950496e-04	2.090193499767e+02	1.045087107746e-04
5.600000000000e-01	1.069439020696e-04	2.138490648823e+02	1.069235129870e-04
5.700000000000e-01	1.078015798196e-04	2.155636631651e+02	1.077807922017e-04
5.800000000000e-01	1.102707266804e-04	2.204996759787e+02	1.102487385845e-04
5.900000000000e-01	1.161896154465e-04	2.323313833512e+02	1.161644325297e-04
6.000000000000e-01	1.260273820611e-04	2.519950473298e+02	1.259959521704e-04
6.100000000000e-01	1.375899904797e-04	2.751036381049e+02	1.375498100300e-04
6.200000000000e-01	1.472014817563e-04	2.943108029897e+02	1.471529762179e-04
6.300000000000e-01	1.525808188163e-04	3.050599658605e+02	1.525273073573e-04
6.400000000000e-01	1.540923579984e-04	3.080803184783e+02	1.540374119360e-04
6.500000000000e-01	1.542583374876e-04	3.084119775025e+02	1.542032335546e-04
6.600000000000e-01	1.566944888591e-04	3.132797376241e+02	1.566369940727e-04
6.700000000000e-01	1.623701546122e-04	3.246197058640e+02	1.623066791593e-04
6.800000000000e-01	1.676388429468e-04	3.351458389228e+02	1.675694498043e-04
6.900000000000e-01	1.693082448733e-04	3.384810089439e+02	1.692369391877e-04
7.000000000000e-01	1.662570139392e-04	3.323785470758e+02	1.661857082536e-04
7.100000000000e-01	1.575568575330e-04	3.149782342633e+02	1.574855518474e-04
7.200000000000e-01	1.458908891772e-04	2.916462975518e+02	1.458195834916e-04
7.300000000000e-01	1.363984245880e-04	2.726613683733e+02	1.363271189024e-04
7.400000000000e-01	1.322512088764e-04	2.643669369502e+02	1.321799031908e-04
7.500000000000e-01	1.349881640515e-04	2.698370611235e+02	1.349148656412e-04
7.600000000000e-01	1.410756952108e-04	2.820029257692e+02	1.409975559201e-04
7.700000000000e-01	1.429634901133e-04	2.857755864726e+02	1.428838091902e-04
7.800000000000e-01	1.386558176762e-04	2.771602415985e+02	1.385761367531e-04
7.900000000000e-01	1.323780388814e-04	2.646046840088e+02	1.322983579582e-04
8.000000000000e-01	1.293938443933e-04	2.586362950326e+02	1.293141634701e-04
8.100000000000e-01	1.335152696856e-04	2.668735688146e+02	1.334326536032e-04
8.200000000000e-01	1.442273566506e-04	2.882808293166e+02	1.441358387640e-04
8.300000000000e-01	1.586659276698e-04	3.171303830845e+02	1.585598896408e-04
8.400000000000e-01	1.775439047688e-04	3.548411781797e+02	1.774140987909e-04
8.500000000000e-01	2.040257222404e-04	4.077211775767e+02	2.038518975540e-04
8.600000000000e-01	2.364657915987e-04	4.724637452334e+02	2.362195610914e-04
8.700000000000e-01	2.695944501493e-04	5.385385316826e+02	2.692521508777e-04
8.800000000000e-01	3.029689921792e-04	6.050555063723e+02	3.025045300813e-04
8.900000000000e-01	3.394426711391e-04	6.776846589389e+02	3.388107325395e-04
9.000000000000e-01	3.791703982877e-04	7.567079922947e+02	3.783110276137e-04
9.100000000000e-01	4.173948595935e-04	8.326535228815e+02	4.162705457485e-04
9.200000000000e-01	4.477291259539e-04	8.928627269036e+02	4.463630601622e-04
9.300000000000e-01	4.699212314981e-04	9.368769628754e+02	4.683604419608e-04
9.400000000000e-01	4.874601637014e-04	9.716403324723e+02	4.857338505801e-04
9.500000000000e-01	5.022616847007e-04	1.000961709918e+03	5.003871270779e-04
9.600000000000e-01	5.157666164996e-04	1.027700673657e+03	5.137494800039e-04
9.700000000000e-01	5.286792237809e-04	1.053253834000e+03	5.265189008536e-04
9.800000000000e-01	5.428572781305e-04	1.081295115784e+03	5.405312568267e-04
9.900000000000e-01	5.610797978633e-04	1.117308129706e+03	5.585263946946e-04
1.000000000000e+00	5.793900934267e-04	1.153466075731e+03	5.765931928359e-04
1.010000000000e+00	5.892882941027e-04	1.173003839573e+03	5.863552685068e-04
1.020000000000e+00	5.881904616753e-04	1.170808174718e+03	5.852574360793e-04
1.030000000000e+00	5.801810200402e-04	1.154789291448e+03	5.772479944442e-04
1.040000000000e+00	5.742405277566e-04	1.142908306881e+03	5.713075021606e-04
1.050000000000e+00	5.790394577295e-04	1.152385143966e+03	5.760427358911e-04
1.060000000000e+00	5.922357194927e-04	1.178429668933e+03	5.890558405175e-04
1.070000000000e+00	6.026294937822e-04	1.198933506721e+03	5.993002933382e-04
1.080000000000e+00	6.017177273101e-04	1.197109973777e+03	5.983885268661e-04
1.090000000000e+00	5.897628323378e-04	1.173200183832e+03	5.864336318938e-04
1.100000000000e+00	5.741027507649e-04	1.141880020686e+03	5.707735503209e-04
1.110000000000e+00	5.602262870575e-04	1.114127093271e+03	5.568970866135e-04
1.120000000000e+00	5.460782145194e-04	1.085830948195e+03	5.427490140754e-04
1.130000000000e+00	5.310401636893e-04	1.055754846535e+03	5.277109632452e-04
1.140000000000e+00	5.216205121321e-04	1.036915543421e+03	5.182913116881e-04
1.150000000000e+00	5.229110476917e-04	1.039470137574e+03	5.195679120026e-04
1.160000000000e+00	5.345682449166e-04	1.062534641463e+03	5.310935878795e-04
1.170000000000e+00	5.497798878277e-04	1.092613123639e+03	5.461237551873e-04
1.180000000000e+00	5.594193831946e-04	1.111665930585e+03	5.556442064555e-04
1.190000000000e+00	5.646687274903e-04	1.122039138380e+03	5.608275082269e-04
1.200000000000e+00	5.717074367614e-04	1.135944108253e+03	5.677754550405e-04
1.210000000000e+00	5.807491430809e-04	1.153798982488e+03	5.766968779896e-04
1.220000000000e+00	5.897376816972e-04	1.171541826412e+03	5.855621359170e-04
1.230000000000e+00	5.967830956054e-04	1.185444675182e+03	5.925086134852e-04
1.240000000000e+00	5.997611749691e-04	1.191320586251e+03	5.954444572389e-04
1.250000000000e+00	5.965206486726e-04	1.184839533658e+03	5.922039309423e-04
1.260000000000e+00	5.862645977608e-04	1.164327431834e+03	5.819478800305e-04
1.270000000000e+00	5.728508979655e-04	1.137500032243e+03	5.685341802352e-04
1.280000000000e+00	5.638274463206e-04	1.119453128954e+03	5.595107285904e-04
1.290000000000e+00	5.621221267288e-04	1.116042489770e+03	5.578054089986e-04
1.300000000000e+00	5.611103562752e-04	1.114018948863e+03	5.567936385450e-04
1.310000000000e+00	5.529356116038e-04	1.097669459520e+03	5.486188938735e-04
